fc_name,object_name
美国光速,Bonobos
NEA恩颐投资,Bonsai
Samsung,Bonsai
Samsung Ventures三星,Bonsai
Ventures三星,Bonsai
三星创投,Bonsai
微软Microsoft,Bonsai
微软公司,Bonsai
微软创投,Bonsai
恩颐投资,Bonsai
恩颐投资咨询（北京）有限公司,Bonsai
西门子,Bonsai
西门子(中国)有限公司,Bonsai
不公开的投资者,Bonusly
Keio Innovation Initiative,Bonx
RION,Bonx
日本爱德威,Bonx
"日本爱德威,Keio",Bonx
乐动卓越,Book++共享图书
Anbu Pandian,BookEventz
Angels,BookEventz
Girish Mathrubootham,BookEventz
Mumbai,BookEventz
Mumbai Angels,BookEventz
Square,BookFresh
Stripes,BookMyShow
Stripes Group,BookMyShow
Better Ventures,BookNook
Capital（领投）,BookNook
Reach,BookNook
Reach Capital,BookNook
NSTEDB,BookServicing
Bain Capital Ventures,Booker
Capital,Booker
Jump,Booker
Jump Capital,Booker
Signal,Booker
Signal Peak Ventures,Booker
贝恩资本,Booker
高樟资本,Bookface
徐小平,Bookfaces似颜绘
晨晖创投,Bookfaces似颜绘
猎豹移动,Bookfaces似颜绘
真格基金,Bookfaces似颜绘
英诺天使基金,Bookfaces似颜绘
麦腾创投,Bookfaces似颜绘
Intermedia,BookingKit
Mobeus,BookingTek
Mobeus Equity Partners,BookingTek
Apple苹果,Booklamp
雅虎,Bookpad
Y,Booktrope
Y Combinator,Booktrope
YC,Booktrope
创新工场,Book中文资讯网
沪江,Boolan博览网
沪江教育-互桂基金,Boolan博览网
不公开的投资者,Boom.tv
不公开的投资者,BoomTown
Baseline Ventures,Boombotix
Capital,Boombotix
Partners,Boombotix
Red Hills Ventures,Boombotix
Social,Boombotix
Social Capital Partners,Boombotix
s23p,Boombotix
Madrona Venture Group,Boomerang Commerce
Trinity,Boomerang Commerce
Trinity Ventures,Boomerang Commerce
Ventures,Boomerang Commerce
天天投,Boom布姆电竞学院
宽象资本,Boom布姆电竞学院
寒武创投,Boom布姆电竞学院
腾讯,Boom布姆电竞学院
500 Startups,Boon + Gable
Capital交联资本,Boon + Gable
Crosscut,Boon + Gable
Crosscut Ventures,Boon + Gable
Crosslink,Boon + Gable
Crosslink Capital,Boon + Gable
Crosslink Capital交联资本,Boon + Gable
Female Founders Fund,Boon + Gable
Fresco Capital,Boon + Gable
Maveron,Boon + Gable
Structure,Boon + Gable
Structure Capital,Boon + Gable
Ventures,Boon + Gable
交联资本,Boon + Gable
联创永宣,Boonray伯镭
不公开的投资者,Boost Academy
Fuel,Boostable
Fuel Capital,Boostable
斐然资本,Boostable
BADR Investments,Booster Fuels
Conversion Capital,Booster Fuels
Madrona Venture Group,Booster Fuels
Maveron,Booster Fuels
One,Booster Fuels
Perot Jain LP,Booster Fuels
RRE,Booster Fuels
RRE Ventures,Booster Fuels
StartX,Booster Fuels
Ventures,Booster Fuels
Version,Booster Fuels
Version One Ventures,Booster Fuels
创新谷投资,Boostinsider
Augmentum Capital,Borro
Canaan Partners,Borro
Eden Ventures,Borro
European Founders Fund,Borro
OurCrowd,Borro
Rocket,Borro
Rocket Internet,Borro
Victory Park Capital,Borro
Accomplice VC,Borrowed＆Blue
Foundry,Borrowed＆Blue
Foundry Group,Borrowed＆Blue
Foxhaven,Borrowed＆Blue
Foxhaven Asset Management,Borrowed＆Blue
Group,Borrowed＆Blue
Capital（领投）,Borrowell
Equitable Bank,Borrowell
FirstOntario Credit Union,Borrowell
Portag3 Ventures,Borrowell
Star,Borrowell
White,Borrowell
White Star Capital,Borrowell
Capital,Bossa Nova Robotics
Paxion,Bossa Nova Robotics
英特尔投资Intel,Bossa Nova Robotics
Atomico,Bossa Studios
Atomico（领投）,Bossa Studios
London,Bossa Studios
London Venture Partners,Bossa Studios
今之本投资咨询（上海）有限公司,Boss直聘
今日资本,Boss直聘
北京高榕资本管理咨询有限公司,Boss直聘
华映资本,Boss直聘
和玉另类投资,Boss直聘
和玉股权投资基金管理（天津）有限公司,Boss直聘
江苏华映资本管理有限公司,Boss直聘
策源创投,Boss直聘
联创策源投资咨询（北京）有限公司,Boss直聘
顺为资本,Boss直聘
高榕资本,Boss直聘
SoftBank,Boston Dynamics
Gabriel,Boston power battery
Venrock,Boston power battery
橡树投资,Boston power battery
纪源资本,Boston power battery
Adams,Boundary
Adams Street Partners,Boundary
Lightspeed Venture Partners美国光速,Boundary
Partners,Boundary
Scale Venture Partners,Boundary
Scale Ventures,Boundary
Street,Boundary
Triangle,Boundary
Triangle Peak Partners,Boundary
美国光速,Boundary
雅登投资,Boundary
Equity,Boundless
Foundry Group,Boundless
Partnership（领投）,Boundless
Trilogy,Boundless
